% File initiated 17/09/2022 17:43:20 UTC
% Raw fountain data
%
%% fountain_code = ALPHACsF1
%% microwave_ref = HM6
%% MJD_start = 59839.738436
%% clock_data = True
%% sequence = 1
%% density = HD
%
%Units: V.s, Hz
%
% MJD days	MJD seconds	freq error	shot A sum	shot A ratio	shot B sum	shot B ratio	shot A F=3 bg 1	shot A F=3 bg 2	shot A F=4 bg 1	shot A F=4 bg 2	shot B F=3 bg 1	shot B F=3 bg 2	shot B F=4 bg 1	shot B F=4 bg 2
59839	64844	0.00230000	0.04541031	0.45533048	0.04546234	0.48122555	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64847	0.00645000	0.04536889	0.47464105	0.04567525	0.46220554	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64850	0.00111000	0.04536085	0.45077732	0.04537752	0.46678595	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64854	0.00902000	0.04545322	0.46794103	0.04523986	0.44421589	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64857	0.01132000	0.04533609	0.46792558	0.04518399	0.46103704	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64860	0.00245000	0.04541685	0.46076773	0.04495194	0.48737737	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64863	0.00436000	0.04518979	0.47000666	0.04500532	0.46426480	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64867	0.00719000	0.04565909	0.47107818	0.04585411	0.46260188	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64870	0.00791000	0.04527366	0.48105148	0.04550678	0.47890244	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64873	0.00660000	0.04527266	0.46245966	0.04523068	0.46639932	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64876	-0.00342000	0.04506309	0.45021199	0.04506370	0.48027299	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64879	0.00698000	0.04513318	0.48150851	0.04530105	0.45030646	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64883	0.00566000	0.04537465	0.46390071	0.04537372	0.46786201	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64886	0.01366000	0.04508156	0.47576755	0.04497390	0.45175851	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64889	0.00778000	0.04499490	0.45846745	0.04485952	0.47609315	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64892	0.00527000	0.04477806	0.46492002	0.04482282	0.47245329	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64896	0.00238000	0.04516434	0.45077688	0.04504777	0.45945204	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64899	0.00628000	0.04484795	0.46711647	0.04521658	0.45540594	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64902	0.01050000	0.04560475	0.46014540	0.04485081	0.44747571	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64905	0.01032000	0.04473008	0.46326061	0.04463813	0.46380404	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64908	0.00106000	0.04456803	0.45561258	0.04518542	0.48339625	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64912	0.00053000	0.04498517	0.45826663	0.04481984	0.45985306	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64915	0.00309000	0.04516973	0.45992780	0.04526046	0.45224262	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64918	0.01008000	0.04474621	0.46635699	0.04484119	0.44538531	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64921	0.00700000	0.04486743	0.45384145	0.04470708	0.46308235	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64924	0.00614000	0.04476011	0.45865146	0.04515988	0.46121845	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64928	0.00499000	0.04484228	0.46396009	0.04463172	0.46741077	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64931	0.00219000	0.04494745	0.45652129	0.04500273	0.46492426	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64934	0.00736000	0.04566147	0.45208332	0.04501371	0.43657565	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64937	0.00754000	0.04516285	0.47210365	0.04494250	0.47155700	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64941	0.00243000	0.04531661	0.45497357	0.04516783	0.47029997	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64944	0.00141000	0.04498765	0.46329061	0.04537276	0.46633941	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64947	-0.00218000	0.04517807	0.48195411	0.04529603	0.49273756	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64950	0.01261000	0.04512047	0.47807652	0.04523484	0.43372047	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64953	0.01231000	0.04485378	0.46721854	0.04502967	0.46810637	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64957	0.00370000	0.04491034	0.45327358	0.04517630	0.47909349	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64960	-0.00866000	0.04536015	0.43817089	0.04530472	0.47525363	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64963	0.01422000	0.04502580	0.46967021	0.04532704	0.40101582	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64966	0.02527000	0.04486360	0.48157557	0.04510350	0.44842945	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64970	0.00722000	0.04480485	0.44418368	0.04488247	0.49834062	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64973	0.00695000	0.04463453	0.46466303	0.04491920	0.46548565	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64976	0.00591000	0.04473208	0.46247963	0.04501025	0.46560058	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64979	0.00248000	0.04533916	0.46320584	0.04567409	0.47348544	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64982	0.00990000	0.04526358	0.46733963	0.04517233	0.44507150	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64986	0.01111000	0.04494581	0.46406960	0.04494609	0.46045339	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64989	0.00841000	0.04490132	0.46679014	0.04554406	0.47488758	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64992	0.00405000	0.04485502	0.45367557	0.04456013	0.46676448	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64995	0.01891000	0.04451163	0.47661442	0.04473293	0.43204517	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	64999	0.01368000	0.04494169	0.43912428	0.04437908	0.45482061	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65002	0.00518000	0.04459927	0.44380283	0.04438619	0.46930287	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65005	0.01613000	0.04418359	0.48009913	0.04447349	0.44724643	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65008	0.00935000	0.04478607	0.45502577	0.04462157	0.47535787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65011	0.00192000	0.04468340	0.46144333	0.04461223	0.48372102	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65015	0.00345000	0.04475769	0.45967079	0.04487872	0.45509367	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65018	0.00520000	0.04488460	0.46358136	0.04475663	0.45833709	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65021	0.01316000	0.04489161	0.46431636	0.04464831	0.44044055	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65024	0.01280000	0.04445445	0.46657913	0.04430841	0.46765794	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65028	0.00396000	0.04480162	0.45127897	0.04463311	0.47780231	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65031	0.00204000	0.04482494	0.46237544	0.04414098	0.46813195	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65034	0.00924000	0.04454202	0.46999527	0.04471222	0.44840445	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65037	0.00413000	0.04466907	0.45333171	0.04469166	0.46866431	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65041	0.01056000	0.04460188	0.47244247	0.04486702	0.45314713	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65044	0.00270000	0.04476563	0.43690442	0.04506397	0.46048601	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65047	0.00821000	0.04478497	0.47584937	0.04514275	0.45933074	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65050	0.00223000	0.04500683	0.45442402	0.04476003	0.47236749	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65053	-0.00142000	0.04534819	0.46544891	0.04483759	0.47639356	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65057	0.01055000	0.04497529	0.46095956	0.04524136	0.42506455	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65060	0.01690000	0.04505808	0.47862453	0.04526749	0.45958367	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65063	0.00756000	0.04569733	0.44246110	0.04513754	0.47047911	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65066	0.00474000	0.04496320	0.46392469	0.04529400	0.47237194	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65069	-0.01000000	0.04517423	0.45557039	0.04507361	0.49977610	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65073	0.01626000	0.04479208	0.49771866	0.04541809	0.41893407	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65076	0.01315000	0.04506892	0.45348238	0.04549975	0.46280715	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65079	0.01324000	0.04512435	0.46505188	0.04523343	0.46478016	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65082	-0.00026000	0.04511396	0.43827197	0.04532849	0.47876684	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65086	0.00680000	0.04486316	0.47940270	0.04548043	0.45820909	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65089	0.00333000	0.04544274	0.45792592	0.04507623	0.46834876	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65092	0.00477000	0.04547125	0.46288509	0.04540632	0.45855212	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65095	-0.00402000	0.04509113	0.44551250	0.04525161	0.47188357	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65098	0.01671000	0.04459038	0.49480750	0.04512651	0.43262187	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65102	0.00285000	0.04506471	0.44162011	0.04500102	0.48319067	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65105	0.01036000	0.04489908	0.47953255	0.04505230	0.45699720	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65108	-0.01307000	0.04508453	0.41719776	0.04515822	0.48748993	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65111	0.01388000	0.04470536	0.51191412	0.04452434	0.43105955	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65115	0.01485000	0.04471972	0.46358068	0.04486566	0.46066658	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65118	-0.00873000	0.04495464	0.43476641	0.04492132	0.50549188	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65121	0.00344000	0.04502901	0.48245733	0.04494411	0.44596111	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65124	0.00701000	0.04477487	0.46159248	0.04499675	0.45087853	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65127	0.01314000	0.04542076	0.47129587	0.04522156	0.45290479	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65131	0.00580000	0.04467237	0.46636031	0.04464633	0.48838017	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65134	0.01057000	0.04486695	0.46832311	0.04485226	0.45400433	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65137	0.00166000	0.04507198	0.45013675	0.04506580	0.47687496	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65140	0.00197000	0.04507737	0.45786566	0.04548662	0.45694091	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65144	0.01047000	0.04509329	0.47487921	0.04529208	0.44938196	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65147	0.01930000	0.04468855	0.47723883	0.04490959	0.45074934	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65150	-0.00235000	0.04477557	0.41580235	0.04458727	0.48076083	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65153	0.01353000	0.04484623	0.49097669	0.04486156	0.44332854	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65157	-0.00335000	0.04534125	0.42028858	0.04523168	0.47092509	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65160	0.00731000	0.04554380	0.47959323	0.04552628	0.44759852	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65163	0.01598000	0.04550906	0.47816828	0.04541902	0.45217274	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65166	0.00642000	0.04537372	0.45420259	0.04507292	0.48287056	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65169	0.00143000	0.04510661	0.46412547	0.04510107	0.47909097	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65173	0.00454000	0.04561672	0.47442522	0.04529623	0.46508352	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65176	0.00572000	0.04553806	0.45980620	0.04564560	0.45627656	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65179	0.01291000	0.04523162	0.46732447	0.04550598	0.44575276	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65182	0.00388000	0.04548366	0.44714127	0.04564368	0.47423361	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65186	0.00786000	0.04549883	0.47439665	0.04560610	0.46246942	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65189	0.00954000	0.04548758	0.47166172	0.04536494	0.46662536	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65192	0.01007000	0.04585244	0.47742843	0.04550428	0.47582464	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65195	0.00618000	0.04543423	0.45369662	0.04582199	0.46536438	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65198	-0.00954000	0.04555028	0.42611157	0.04543358	0.47327294	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65202	0.00933000	0.04529724	0.51697741	0.04534853	0.46036124	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65205	0.00700000	0.04541544	0.43933005	0.04585629	0.44631862	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65208	0.02151000	0.04540441	0.49882644	0.04542247	0.45528642	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65211	0.01067000	0.04563233	0.45159046	0.04529070	0.48410100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65215	0.01547000	0.04540460	0.47119599	0.04519786	0.45679247	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65218	0.00704000	0.04551606	0.44196286	0.04480528	0.46724108	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65221	0.00653000	0.04522045	0.45463417	0.04517803	0.45615068	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65224	-0.00047000	0.04506425	0.44602602	0.04546614	0.46703522	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65227	0.01127000	0.04493302	0.48063279	0.04516725	0.44541092	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65231	0.00226000	0.04500730	0.45752460	0.04503368	0.48454465	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65234	0.00550000	0.04516074	0.46498821	0.04479819	0.45526232	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65237	0.00122000	0.04522624	0.45999815	0.04483632	0.47283609	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65240	0.01076000	0.04553490	0.46651445	0.04477582	0.43789004	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65243	0.00653000	0.04514347	0.45273124	0.04500424	0.46543017	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65247	0.00633000	0.04486080	0.47095064	0.04501891	0.47153747	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65250	0.00044000	0.04583233	0.44934633	0.04507845	0.46702991	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65253	-0.00532000	0.04521003	0.45215521	0.04446846	0.46942333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65256	0.02171000	0.04471754	0.51162872	0.04498965	0.43053231	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65260	0.00469000	0.04480601	0.43596311	0.04483332	0.48703568	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65263	0.00353000	0.04459622	0.45914095	0.04492817	0.46262607	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65266	0.00408000	0.04483586	0.46053277	0.04497740	0.45889745	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65269	0.01264000	0.04484289	0.47729568	0.04501762	0.45162376	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65272	0.00761000	0.04564601	0.46240038	0.04484952	0.47749012	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65276	0.00873000	0.04560801	0.45739675	0.04502134	0.45402569	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65279	0.00340000	0.04549832	0.46036534	0.04541700	0.47635400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65282	0.00515000	0.04554012	0.46817063	0.04538881	0.46291985	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65285	0.01386000	0.04524562	0.47175779	0.04511361	0.44563936	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65289	0.00934000	0.04497353	0.45981746	0.04513521	0.47338917	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65292	0.00550000	0.04515197	0.46831334	0.04490657	0.47983246	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65295	0.00598000	0.04534527	0.45782542	0.04514271	0.45639711	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65298	0.00340000	0.04509438	0.46135484	0.04518655	0.46908349	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65301	0.00355000	0.04526082	0.46386128	0.04525969	0.46341539	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65305	0.01097000	0.04526543	0.47016963	0.04529607	0.44791059	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65308	0.01106000	0.04509668	0.46876458	0.04528360	0.46848229	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65311	0.00099000	0.04475399	0.45744953	0.04508359	0.48767292	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65314	0.00679000	0.04530419	0.46028362	0.04487623	0.44289667	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65318	0.00340000	0.04512928	0.46154137	0.04528469	0.47170516	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65321	0.00984000	0.04500346	0.47308534	0.04514731	0.45375397	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65324	0.00546000	0.04486033	0.44529220	0.04493634	0.45842216	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65327	0.00406000	0.04507882	0.46704015	0.04485789	0.47124179	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65330	0.00380000	0.04488499	0.47424441	0.04522285	0.47501497	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65334	0.00744000	0.04484391	0.46173195	0.04469640	0.45079708	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65337	-0.00094000	0.04506422	0.46518294	0.04476375	0.49033387	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65340	0.02013000	0.04443696	0.49309525	0.04488576	0.42989545	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65343	0.00869000	0.04476175	0.43480346	0.04501468	0.46912574	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65347	0.00811000	0.04471969	0.47140070	0.04480284	0.47314742	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65350	0.00450000	0.04459335	0.46185726	0.04511493	0.47270051	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65353	0.00756000	0.04476777	0.45799030	0.04482180	0.44880249	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65356	0.00807000	0.04470061	0.45618943	0.04469753	0.45464749	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65359	0.01007000	0.04487007	0.46520758	0.04471871	0.45921763	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65363	0.00198000	0.04464755	0.44836065	0.04482414	0.47261974	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
59839	65366	0.00793000	0.04470573	0.47512507	0.04474013	0.45727654	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
